PubId,Town Name,State,Subdomain,Full Region,WBS Code,Publish Date,DMA,Lat,Lng,Zip Codes
645,Malvern,PA,malvern,PATCHUS_SNJ2 PATCHUS_EPA2_REG1 PATCHUS_EPA2_REG1_CLS1,US_PA_ETWHTELND_WLLISTWN,12/30/10,philadelphia,40.045685,-75.554137,19355
648,Shoreline-Lake Forest Park,WA,shoreline,PATCHUS_NCA1 PATCHUS_PNW1_REG2 PATCHUS_PNW1_REG2_CLS3,US_WA_LKFRSTPRK_RDGECRST,12/14/10,seattle,47.755358,-122.290938,"98133, 98155"
649,Edmonds,WA,edmonds,PATCHUS_NCA1 PATCHUS_PNW1_REG2 PATCHUS_PNW1_REG2_CLS3,US_WA_EDMONDS,12/24/10,seattle,47.819618,-122.376945,"98020, 98026"
652,Kirkland,WA,kirkland,PATCHUS_NCA1 PATCHUS_PNW1_REG2 PATCHUS_PNW1_REG2_CLS3,US_WA_KIRKLAND,12/30/10,seattle,47.680358,-122.192183,"98033, 98034"
653,Redmond,WA,redmond,PATCHUS_NCA1 PATCHUS_PNW1_REG2 PATCHUS_PNW1_REG2_CLS5,US_WA_REDMOND,2/18/11,seattle,47.695614,-122.081545,"98052, 98053"
654,Sammamish-Issaquah Patch,WA,sammamish,PATCHUS_NCA1 PATCHUS_PNW1_REG2 PATCHUS_PNW1_REG2_CLS7,US_WA_SAMMAMISH,12/28/10,seattle,47.607916,-122.03116,"98074, 98075, 98027"
655,Mercer Island,WA,mercerisland,PATCHUS_NCA1 PATCHUS_PNW1_REG2 PATCHUS_PNW1_REG2_CLS2,US_WA_MERCERISLAND,10/28/10,seattle,47.566021,-122.233584,98040
661,Enumclaw,WA,enumclaw,PATCHUS_NCA1 PATCHUS_PNW1_REG2 PATCHUS_PNW1_REG2_CLS4,US_WA_ENUMCLAW,12/28/10,seattle,47.244121,-121.972117,98022
662,Puyallup,WA,puyallup,PATCHUS_NCA1 PATCHUS_PNW1_REG2 PATCHUS_PNW1_REG2_CLS6,US_WA_PUYALLUP,9/27/12,seattle,47.182818,-122.286279,"98371, 98372, 98373, 98374, 98375"
663,University Place,WA,universityplace,PATCHUS_NCA1 PATCHUS_PNW1_REG2 PATCHUS_PNW1_REG2_CLS6,US_WA_UNIVERSITYPLACE,10/4/10,seattle,47.215533,-122.544569,"98466, 98467"
664,Bonney Lake-Sumner,WA,bonneylake-sumner,PATCHUS_NCA1 PATCHUS_PNW1_REG2 PATCHUS_PNW1_REG2_CLS4,US_WA_EDGEWOOD_LAKELAND,11/3/10,seattle,47.177716,-122.144506,"98390, 98391"
665,Lakewood-JBLM,WA,lakewood-jblm,PATCHUS_NCA1 PATCHUS_PNW1_REG2 PATCHUS_PNW1_REG2_CLS1,US_WA_LAKEWOOD,11/1/10,seattle,47.158188,-122.521888,"98498, 98499"
666,Pinellas Beaches,FL,pinellasbeaches,PATCHUS_GA1 PATCHUS_SFL1_REG2 PATCHUS_SFL1_REG2_CLS6,US_FL_PINELLASBEACH,6/1/11,tampa,27.736133,-82.798998,"33706, 33708, 33785"
667,Sarasota,FL,sarasota,PATCHUS_GA1 PATCHUS_SFL1_REG2 PATCHUS_SFL1_REG2_CLS4,US_FL_SARASOTA,12/1/10,tampa,27.298318,-82.504419,"34231, 34236, 34239, 34243"
668,Bradenton,FL,bradenton,PATCHUS_GA1 PATCHUS_SFL1_REG2 PATCHUS_SFL1_REG2_CLS4,US_FL_BRADENTON,12/8/10,tampa,27.489979,-82.635819,"34203, 34205, 34207, 34208, 34209"
669,Clearwater,FL,clearwater,PATCHUS_GA1 PATCHUS_SFL1_REG2 PATCHUS_SFL1_REG2_CLS3,US_FL_CLEARWATER,2/9/11,tampa,27.9787,-82.754214,"33755, 33756, 33761, 33762, 33765"
670,Gulfport,FL,gulfport,PATCHUS_GA1 PATCHUS_SFL1_REG2 PATCHUS_SFL1_REG2_CLS5,US_FL_GULFPORT,12/21/10,tampa,27.7462,-82.708515,"33707, 33711, 33712"
671,Largo,FL,largo,PATCHUS_GA1 PATCHUS_SFL1_REG2 PATCHUS_SFL1_REG2_CLS3,US_FL_LARGO,12/14/10,tampa,27.902193,-82.769282,"33770, 33771, 33773, 33774"
672,Safety Harbor,FL,safetyharbor,PATCHUS_GA1 PATCHUS_SFL1_REG2 PATCHUS_SFL1_REG2_CLS3,US_FL_SAFETYHARBOR,8/23/12,tampa,27.990601,-82.693298,34695
673,Dunedin,FL,dunedin,PATCHUS_GA1 PATCHUS_SFL1_REG2 PATCHUS_SFL1_REG2_CLS1,US_FL_DUNEDIN,12/29/10,tampa,28.036982,-82.758568,34698
674,Tarpon Springs,FL,tarponsprings,PATCHUS_GA1 PATCHUS_SFL1_REG2 PATCHUS_SFL1_REG2_CLS2,US_FL_TARPONSPRINGS,8/23/12,tampa,28.121002,-82.745423,34689
675,Palm Harbor,FL,palmharbor,PATCHUS_GA1 PATCHUS_SFL1_REG2 PATCHUS_SFL1_REG2_CLS2,US_FL_PALMHARBOR,5/25/11,tampa,28.077801,-82.763901,"34683, 34684"
676,Westchase,FL,westchase,PATCHUS_GA1 PATCHUS_SFL1_REG1 PATCHUS_SFL1_REG1_CLS6,US_FL_WESTCHASE,12/20/10,tampa,27.947201,-82.458603,"33556, 33626"
677,East Lake,FL,eastlake,PATCHUS_GA1 PATCHUS_SFL1_REG2 PATCHUS_SFL1_REG2_CLS2,US_FL_EASTLAKE,8/23/12,tampa,28.092483,-82.688171,"34685, 34688"
678,New Port Richey,FL,newportrichey,PATCHUS_GA1 PATCHUS_SFL1_REG1 PATCHUS_SFL1_REG1_CLS5,US_FL_NEWPORTRICHEY,1/19/11,tampa,28.253262,-82.685007,"34652, 34653, 34654, 34655"
680,Temple Terrace,FL,templeterrace,PATCHUS_GA1 PATCHUS_SFL1_REG1 PATCHUS_SFL1_REG1_CLS3,US_FL_TEMPLETERRACE,5/31/11,tampa,28.05268,-82.349056,"33612, 33613, 33617"
681,Land O' Lakes,FL,landolakes,PATCHUS_GA1 PATCHUS_SFL1_REG1 PATCHUS_SFL1_REG1_CLS4,US_FL_LANDOLAKES,12/16/10,tampa,28.218599,-82.457802,"34638, 34639, 33549, 33559"
682,Lutz,FL,lutz,PATCHUS_GA1 PATCHUS_SFL1_REG1 PATCHUS_SFL1_REG1_CLS4,US_FL_LUTZ,8/23/12,tampa,28.138712,-82.452153,"33548, 33549, 33558"
683,Carrollwood-Northdale,FL,carrollwood,PATCHUS_GA1 PATCHUS_SFL1_REG1 PATCHUS_SFL1_REG1_CLS6,US_FL_CARROLLWOOD,12/29/10,tampa,28.04924,-82.496487,"33612, 33618, 33624, 33613"
684,Bloomingdale-Riverview,FL,bloomingdale,PATCHUS_GA1 PATCHUS_SFL1_REG1 PATCHUS_SFL1_REG1_CLS1,US_FL_BLOOMINGDALE,12/15/10,tampa,27.850281,-82.211113,"33511, 33596, 33569, 33578"
685,South Tampa-Hyde Park,FL,southtampa,PATCHUS_GA1 PATCHUS_SFL1_REG1 PATCHUS_SFL1_REG1_CLS2,US_FL_SOUTHTAMPA_HYDEPRK,6/15/11,tampa,27.9489,-82.354401,"33606, 33609, 33629"
686,Brandon,FL,brandon,PATCHUS_GA1 PATCHUS_SFL1_REG1 PATCHUS_SFL1_REG1_CLS1,US_FL_BRANDON,12/15/10,tampa,27.939169,-82.271181,"33510, 33511"
703,Woodstock-Towne Lake,GA,woodstock,PATCHUS_GA1 PATCHUS_GA1_REG2 PATCHUS_GA1_REG2_CLS3,US_GA_WOODSTOCK_TOWNELKE,12/2/10,atlanta,34.108331,-84.506023,"30188, 30189"
704,Holly Springs-Hickory Flat,GA,hollysprings,PATCHUS_GA1 PATCHUS_GA1_REG2 PATCHUS_GA1_REG2_CLS3,US_GA_HOLLYSPRINGS_SIXES,12/1/10,atlanta,34.165192,-84.469118,30115
705,Canton-Sixes,GA,canton-ga,PATCHUS_GA1 PATCHUS_GA1_REG2 PATCHUS_GA1_REG2_CLS3,US_GA_CANTON_HICKORYFLAT,12/23/10,atlanta,34.219151,-84.527232,"30114, 30115"
706,Cumming,GA,cumming,PATCHUS_GA1 PATCHUS_GA1_REG2 PATCHUS_GA1_REG2_CLS3,US_GA_CUMMING,12/16/10,atlanta,34.202891,-84.130995,"30040, 30041, 30024"
707,West Cobb,GA,westcobb,PATCHUS_GA1 PATCHUS_GA1_REG2 PATCHUS_GA1_REG2_CLS1,US_GA_POWDERSPRINGS,12/30/10,atlanta,33.871671,-84.651726,"30127, 30064"
708,Dallas-Hiram,GA,dallas-hiram,PATCHUS_GA1 PATCHUS_GA1_REG2 PATCHUS_GA1_REG2_CLS1,US_GA_DALLAS_HIRAM,12/29/10,atlanta,33.922117,-84.819557,"30132, 30141, 30157"
709,Northeast Cobb,GA,northeastcobb,PATCHUS_GA1 PATCHUS_GA1_REG2 PATCHUS_GA1_REG2_CLS1,US_GA_NORTHEASTCOBB,11/24/10,atlanta,33.973169,-84.473206,30066
710,Brookhaven,GA,brookhaven,PATCHUS_GA1 PATCHUS_GA1_REG1 PATCHUS_GA1_REG1_CLS1,US_GA_NATLANTA_BROOKHAVN,12/23/10,atlanta,33.865002,-84.3367,"30319, 30326, 30342, 30324"
712,Norcross,GA,norcross,PATCHUS_GA1 PATCHUS_GA2_REG1 PATCHUS_GA2_REG1_CLS3,US_GA_NORCROSS,12/13/10,atlanta,33.954493,-84.210987,"30071, 30093"
713,Peachtree Corners,GA,peachtreecorners,PATCHUS_GA1 PATCHUS_GA2_REG1 PATCHUS_GA2_REG1_CLS3,US_GA_PCHTRCRNRS_BRKLYLK,12/14/10,atlanta,33.970001,-84.221672,"30092, 30071"
714,Tucker,GA,tucker,PATCHUS_GA1 PATCHUS_GA1_REG1 PATCHUS_GA1_REG1_CLS4,US_GA_TUCKER,12/16/10,atlanta,33.861141,-84.228312,30084
715,Stone Mountain-Lithonia,GA,stonemountain,PATCHUS_GA1 PATCHUS_GA1_REG1 PATCHUS_GA1_REG1_CLS3,US_GA_STONEMOUNTAIN_REDN,12/28/10,atlanta,33.80239,-84.173422,"30083, 30087, 30038, 30058"
725,Maple Grove,MN,maplegrove,PATCHUS_MN1 PATCHUS_MN2_REG2 PATCHUS_MN2_REG2_CLS1,US_MN_MAPLEGROVE,5/19/11,minneapolis,45.110212,-93.46452,"55311, 55369"
728,St. Michael,MN,stmichael,PATCHUS_MN1 PATCHUS_MN2_REG2 PATCHUS_MN2_REG2_CLS1,US_MN_STMICHAEL,12/8/10,minneapolis,45.194647,-93.65911,"55301, 55376"
732,Minnetonka,MN,minnetonka,PATCHUS_MN1 PATCHUS_MN1_REG2 PATCHUS_MN1_REG2_CLS4,US_MN_MINNETONKA,11/22/10,minneapolis,44.935056,-93.461202,"55305, 55343, 55345"
733,Hopkins,MN,hopkins,PATCHUS_MN1 PATCHUS_MN1_REG2 PATCHUS_MN1_REG2_CLS4,US_MN_HOPKINS,12/8/10,minneapolis,44.927667,-93.400172,"55305, 55343"
734,Edina,MN,edina,PATCHUS_MN1 PATCHUS_MN1_REG2 PATCHUS_MN1_REG2_CLS4,US_MN_EDINA,11/9/10,minneapolis,44.895195,-93.360131,"55435, 55436, 55439"
740,St. Louis Park,MN,stlouispark,PATCHUS_MN1 PATCHUS_MN1_REG2 PATCHUS_MN1_REG2_CLS4,US_MN_STLOUISPARK,11/18/10,minneapolis,44.949134,-93.369578,"55416, 55426"
741,Golden Valley,MN,goldenvalley,PATCHUS_MN1 PATCHUS_MN1_REG2 PATCHUS_MN1_REG2_CLS2,US_MN_GOLDENVALLEY,11/23/10,minneapolis,44.991697,-93.359074,"55416, 55422, 55426, 55427"
742,Southwest Minneapolis,MN,southwestminneapolis,PATCHUS_MN1 PATCHUS_MN1_REG2 PATCHUS_MN1_REG2_CLS4,US_MN_LINDENHILLS,11/19/10,minneapolis,44.927809,-93.318064,"55409, 55410, 55419"
743,Eden Prairie,MN,edenprairie,PATCHUS_MN1 PATCHUS_MN1_REG2 PATCHUS_MN1_REG2_CLS3,US_MN_EDENPRAIRIE,9/27/12,minneapolis,44.845457,-93.459685,"55344, 55346, 55347"
745,Shakopee,MN,shakopee,PATCHUS_MN1 PATCHUS_MN2_REG2 PATCHUS_MN2_REG2_CLS3,US_MN_SHAKOPEE,7/29/11,minneapolis,44.765187,-93.479248,55379
747,Lakeville,MN,lakeville,PATCHUS_MN1 PATCHUS_MN2_REG2 PATCHUS_MN2_REG2_CLS3,US_MN_LAKEVILLE,12/13/10,minneapolis,44.673292,-93.237487,55044
749,Northfield,MN,northfield,PATCHUS_MN1 PATCHUS_MN2_REG2 PATCHUS_MN2_REG2_CLS3,US_MN_NORTHFIELD,11/18/10,minneapolis,44.454579,-93.165487,55057
751,Eagan,MN,eagan,PATCHUS_MN1 PATCHUS_MN2_REG2 PATCHUS_MN2_REG2_CLS3,US_MN_EAGAN,11/11/10,minneapolis,44.818644,-93.166464,"55121, 55122, 55123"
752,Apple Valley-Rosemount,MN,applevalley-rosemount,PATCHUS_MN1 PATCHUS_MN2_REG2 PATCHUS_MN2_REG2_CLS3,US_MN_APPLEVALLEY,12/10/10,minneapolis,44.746807,-93.200136,"55124, 55068"
754,Mendota Heights,MN,mendotaheights,PATCHUS_MN1 PATCHUS_MN2_REG1 PATCHUS_MN2_REG1_CLS5,US_MN_MENDOTAHEIGHTS,11/30/10,minneapolis,44.893829,-93.149888,"55118, 55120"
756,Inver Grove Heights,MN,invergroveheights,PATCHUS_MN1 PATCHUS_MN2_REG1 PATCHUS_MN2_REG1_CLS5,US_MN_INVERGROVEHEIGHTS,12/22/10,minneapolis,44.829952,-93.055901,"55076, 55077"
757,Richfield,MN,richfield,PATCHUS_MN1 PATCHUS_MN1_REG2 PATCHUS_MN1_REG2_CLS4,US_MN_RICHFIELD,11/17/10,minneapolis,44.877257,-93.278874,55423
758,Stillwater,MN,stillwater,PATCHUS_MN1 PATCHUS_MN2_REG2 PATCHUS_MN2_REG2_CLS2,US_MN_STILLWATER,5/3/11,minneapolis,45.058184,-92.824453,55082
761,Oakdale,MN,oakdale,PATCHUS_MN1 PATCHUS_MN2_REG2 PATCHUS_MN2_REG2_CLS2,US_MN_OAKDALE,12/8/10,minneapolis,44.991248,-92.960047,55128
765,Fridley,MN,fridley,PATCHUS_MN1 PATCHUS_MN1_REG2 PATCHUS_MN1_REG2_CLS1,US_MN_FRIDLEY,12/13/10,minneapolis,45.079985,-93.261651,"55421, 55432"
767,Mount Pleasant-Sturtevant,WI,mountpleasant,PATCHUS_CM1 PATCHUS_CM1_REG5 PATCHUS_CM1_REG5_CLS1,US_WI_MOUNTPLEASANT,3/23/11,milwaukee,42.697527,-87.832111,"53177, 53406"
768,Caledonia,WI,caledonia,PATCHUS_CM1 PATCHUS_CM1_REG5 PATCHUS_CM1_REG5_CLS1,US_WI_CALEDONIA,12/21/10,milwaukee,42.799405,-87.850685,"53108, 53126, 53402"
769,Oak Creek,WI,oakcreek,PATCHUS_CM1 PATCHUS_CM1_REG5 PATCHUS_CM1_REG5_CLS1,US_WI_OAKCREEK,12/28/10,milwaukee,42.886266,-87.888335,53154
770,Greendale,WI,greendale,PATCHUS_CM1 PATCHUS_CM1_REG5 PATCHUS_CM1_REG5_CLS1,US_WI_GREENDALE,12/13/10,milwaukee,42.937435,-87.998335,53129
771,Greenfield,WI,greenfield,PATCHUS_CM1 PATCHUS_CM1_REG5 PATCHUS_CM1_REG5_CLS1,US_WI_GREENFIELD,12/29/10,milwaukee,42.959315,-88.008836,"53220, 53221, 53228"
774,Muskego,WI,muskego,PATCHUS_CM1 PATCHUS_CM1_REG5 PATCHUS_CM1_REG5_CLS1,US_WI_MUSKEGO,12/30/10,milwaukee,42.886412,-88.133209,53150
775,Waukesha,WI,waukesha,PATCHUS_CM1 PATCHUS_CM1_REG5 PATCHUS_CM1_REG5_CLS1,US_WI_WAUKESHA,12/28/10,milwaukee,43.014038,-88.231458,"53186, 53188, 53189"
776,Shorewood,WI,shorewood,PATCHUS_CM1 PATCHUS_CM1_REG5 PATCHUS_CM1_REG5_CLS1,US_WI_SHOREWOOD,12/20/10,milwaukee,43.091162,-87.888735,53211
777,Whitefish Bay,WI,whitefishbay,PATCHUS_CM1 PATCHUS_CM1_REG5 PATCHUS_CM1_REG5_CLS1,US_WI_WHITEFISHBAY,12/27/10,milwaukee,43.116028,-87.897503,"53211, 53217"
778,Fox Point-Bayside,WI,foxpoint,PATCHUS_CM1 PATCHUS_CM1_REG5 PATCHUS_CM1_REG5_CLS1,US_WI_FOXPOINT_BAYSIDE,12/13/10,milwaukee,43.15481,-87.898586,53217
781,Sussex,WI,sussex,PATCHUS_CM1 PATCHUS_CM1_REG5 PATCHUS_CM1_REG5_CLS1,US_WI_SUSSEX,12/24/10,milwaukee,43.160997,-88.225726,53089
782,Menomonee Falls,WI,menomoneefalls,PATCHUS_CM1 PATCHUS_CM1_REG5 PATCHUS_CM1_REG5_CLS1,US_WI_MENOMONEEFALLS,12/30/10,milwaukee,43.148573,-88.12463,53051
783,Wauwatosa,WI,wauwatosa,PATCHUS_CM1 PATCHUS_CM1_REG5 PATCHUS_CM1_REG5_CLS1,US_WI_WAUWATOSA,3/29/11,milwaukee,43.067711,-88.025547,"53213, 53222, 53226"
784,Princeton,NJ,princeton,PATCHUS_SNJ1 PATCHUS_SNJ1_REG1 PATCHUS_SNJ1_REG1_CLS3,US_NJ_PRINCETON,4/15/11,philadelphia,40.349628,-74.659036,"08540, 08542"
786,East Windsor,NJ,eastwindsor,PATCHUS_SNJ1 PATCHUS_SNJ1_REG1 PATCHUS_SNJ1_REG1_CLS3,US_NJ_EASTWINDSOR,12/17/10,newyork,40.258854,-74.530333,"08512, 08520"
789,South Brunswick,NJ,southbrunswick,PATCHUS_SNJ1 PATCHUS_SNJ1_REG1 PATCHUS_SNJ1_REG1_CLS3,US_NJ_SOUTHBRUNSWICK,12/1/10,newyork,40.384923,-74.530358,"08540, 08810, 08824, 08852"
790,East Brunswick,NJ,eastbrunswick,PATCHUS_SNJ1 PATCHUS_SNJ1_REG1 PATCHUS_SNJ1_REG1_CLS3,US_NJ_EASTBRUNSWICK,12/30/10,newyork,40.429213,-74.420786,8816
791,Toms River,NJ,tomsriver,PATCHUS_SNJ1 PATCHUS_SNJ2_REG1 PATCHUS_SNJ2_REG1_CLS2,US_NJ_TOMSRIVER,12/9/10,newyork,39.941542,-74.207845,"08753, 08755"
792,Brick,NJ,brick,PATCHUS_SNJ1 PATCHUS_SNJ2_REG1 PATCHUS_SNJ2_REG1_CLS2,US_NJ_BRICK,11/19/10,newyork,40.069127,-74.105845,"08723, 08724"
793,Freehold,NJ,freehold,PATCHUS_SNJ1 PATCHUS_SNJ1_REG2 PATCHUS_SNJ1_REG2_CLS1,US_NJ_FREEHOLD,12/27/10,newyork,40.25995,-74.27676,7728
794,Manalapan,NJ,manalapan,PATCHUS_SNJ1 PATCHUS_SNJ1_REG2 PATCHUS_SNJ1_REG2_CLS1,US_NJ_MANALAPAN,12/27/10,newyork,40.276739,-74.345694,7726
795,Marlboro-ColtsNeck,NJ,marlboro-coltsneck,PATCHUS_SNJ1 PATCHUS_SNJ1_REG2 PATCHUS_SNJ1_REG2_CLS2,US_NJ_MARLBORO,8/29/11,newyork,40.33665,-74.26248,"07726, 07746, 07751, 07722"
797,Holmdel-Hazlet,NJ,holmdel-hazlet,PATCHUS_SNJ1 PATCHUS_SNJ1_REG2 PATCHUS_SNJ1_REG2_CLS2,US_NJ_HOLMDEL,12/27/10,newyork,40.375656,-74.17113,"07733, 07730"
799,Red Bank-Shrewsbury,NJ,redbank,PATCHUS_SNJ1 PATCHUS_SNJ2_REG1 PATCHUS_SNJ2_REG1_CLS4,US_NJ_REDBANK,12/27/10,newyork,40.349968,-74.070241,"07701, 07702"
800,Little Silver-Oceanport,NJ,littlesilver,PATCHUS_SNJ1 PATCHUS_SNJ2_REG1 PATCHUS_SNJ2_REG1_CLS4,US_NJ_LTLESILVR_OCEANPRT,12/7/10,newyork,40.336368,-74.033175,"07739, 07757"
802,Rumson-Fair Haven,NJ,rumson,PATCHUS_SNJ1 PATCHUS_SNJ2_REG1 PATCHUS_SNJ2_REG1_CLS4,US_NJ_RUMSON_FAIRHAVEN,12/13/10,newyork,40.361103,-74.006665,"07704, 07760"
803,Long Branch-Eatontown Patch,NJ,longbranch,PATCHUS_SNJ1 PATCHUS_SNJ2_REG1 PATCHUS_SNJ2_REG1_CLS3,US_NJ_LNGBRNCH_WLNGBRNCH,12/15/10,newyork,40.294997,-73.992121,"07740, 07764, 07724"
807,Wall,NJ,wall,PATCHUS_SNJ1 PATCHUS_SNJ2_REG1 PATCHUS_SNJ2_REG1_CLS1,US_NJ_WALL,12/15/10,newyork,40.173262,-74.085082,"07719, 07727"
809,Point Pleasant,NJ,pointpleasant,PATCHUS_SNJ1 PATCHUS_SNJ2_REG1 PATCHUS_SNJ2_REG1_CLS1,US_NJ_POINTPLEASANT,12/23/10,newyork,40.078313,-74.06971,8742
810,Lacey,NJ,lacey,PATCHUS_SNJ1 PATCHUS_SNJ2_REG1 PATCHUS_SNJ2_REG1_CLS3,US_NJ_LACEY,12/21/10,philadelphia,39.862953,-74.290088,"08731, 08734"
811,Berkeley,NJ,berkeley-nj,PATCHUS_SNJ1 PATCHUS_SNJ2_REG1 PATCHUS_SNJ2_REG1_CLS3,US_NJ_BERKELEY,12/9/10,newyork,39.872102,-74.203003,"07922, 08753, 08755, 08721, 08757"
812,Haddonfield-Haddon Township,NJ,haddon,PATCHUS_SNJ2 PATCHUS_SNJ2_REG2 PATCHUS_SNJ2_REG2_CLS1,US_NJ_HADDONFIELD,12/6/10,philadelphia,39.894217,-75.033898,"08033, 08108"
813,West Deptford,NJ,westdeptford,PATCHUS_SNJ2 PATCHUS_SNJ2_REG2 PATCHUS_SNJ2_REG2_CLS1,US_NJ_WESTDEPTFORD,12/20/10,philadelphia,39.839725,-75.183767,"08051, 08066, 08086, 08096"
815,Collingswood,NJ,collingswood,PATCHUS_SNJ2 PATCHUS_SNJ2_REG2 PATCHUS_SNJ2_REG2_CLS1,US_NJ_COLLINGSWOOD,11/24/10,philadelphia,39.91577,-75.076277,"08107, 08108"
817,Cinnaminson,NJ,cinnaminson,PATCHUS_SNJ2 PATCHUS_SNJ2_REG2 PATCHUS_SNJ2_REG2_CLS1,US_NJ_CINNAMINSON,12/27/10,philadelphia,40.001903,-74.994654,8077
818,Moorestown,NJ,moorestown,PATCHUS_SNJ2 PATCHUS_SNJ2_REG2 PATCHUS_SNJ2_REG2_CLS1,US_NJ_MOORESTOWN,12/14/10,philadelphia,39.975723,-74.943864,8057
819,Galloway,NJ,galloway,PATCHUS_SNJ1 PATCHUS_SNJ2_REG1 PATCHUS_SNJ2_REG1_CLS1,US_NJ_GALLOWAY,11/23/10,philadelphia,39.485558,-74.48103,"08201, 08205"
820,Ocean City,NJ,oceancity,PATCHUS_SNJ1 PATCHUS_SNJ2_REG1 PATCHUS_SNJ2_REG1_CLS1,US_NJ_OCEANCITY,12/16/10,philadelphia,39.260512,-74.603033,8226
824,Westlake,OH,westlake,PATCHUS_WPA1 PATCHUS_OH2_REG1 PATCHUS_OH2_REG1_CLS1,US_OH_WESTLAKE,12/29/10,cleveland,41.444531,-81.921958,44145
825,Strongsville,OH,strongsville,PATCHUS_WPA1 PATCHUS_OH2_REG2 PATCHUS_OH2_REG2_CLS4,US_OH_STRONGSVILLE,12/13/10,cleveland,41.312897,-81.831555,"44136, 44149"
826,Brecksville,OH,brecksville,PATCHUS_WPA1 PATCHUS_OH2_REG1 PATCHUS_OH2_REG1_CLS2,US_OH_BRECKSVILLE,12/21/10,cleveland,41.314134,-81.616359,44141
827,Fairlawn-Bath,OH,fairlawn-bath,PATCHUS_WPA1 PATCHUS_OH2_REG2 PATCHUS_OH2_REG2_CLS4,US_OH_BATH,12/14/10,cleveland,41.181112,-81.63929,44333
829,Cuyahoga Falls,OH,cuyahogafalls,PATCHUS_WPA1 PATCHUS_OH2_REG2 PATCHUS_OH2_REG2_CLS3,US_OH_CUYAHOGA,12/21/10,cleveland,41.137846,-81.580845,"44221, 44223"
831,Shaker Heights,OH,shakerheights,PATCHUS_WPA1 PATCHUS_OH2_REG1 PATCHUS_OH2_REG1_CLS3,US_OH_SHAKERHEIGHTS,5/31/12,cleveland,41.475003,-81.550439,"44120, 44122, 44118"
832,Cleveland Heights,OH,clevelandheights,PATCHUS_WPA1 PATCHUS_OH2_REG1 PATCHUS_OH2_REG1_CLS3,US_OH_CLEVELANDHEIGHTS,12/22/10,cleveland,41.514031,-81.566427,"44106, 44112, 44118, 44121"
833,North Canton,OH,northcanton,PATCHUS_WPA1 PATCHUS_OH2_REG2 PATCHUS_OH2_REG2_CLS3,US_OH_NORTHCANTON,12/28/10,cleveland,40.877023,-81.392869,44720
834,Beachwood,OH,beachwood,PATCHUS_WPA1 PATCHUS_OH2_REG1 PATCHUS_OH2_REG1_CLS3,US_OH_BEACHWOOD,12/30/10,cleveland,41.475515,-81.506433,44122
835,Stow,OH,stow,PATCHUS_WPA1 PATCHUS_OH2_REG2 PATCHUS_OH2_REG2_CLS2,US_OH_STOW,12/21/10,cleveland,41.169265,-81.440838,44224
836,Kent,OH,kent,PATCHUS_WPA1 PATCHUS_OH2_REG2 PATCHUS_OH2_REG2_CLS3,US_OH_KENT,12/23/10,cleveland,41.14503,-81.351224,44240
837,Mentor,OH,mentor,PATCHUS_WPA1 PATCHUS_OH2_REG1 PATCHUS_OH2_REG1_CLS4,US_OH_MENTOR,12/22/10,cleveland,41.698546,-81.34083,44060
839,Solon,OH,solon,PATCHUS_WPA1 PATCHUS_OH2_REG2 PATCHUS_OH2_REG2_CLS1,US_OH_SOLON,12/29/10,cleveland,41.386513,-81.440158,44139
840,Twinsburg,OH,twinsburg,PATCHUS_WPA1 PATCHUS_OH2_REG2 PATCHUS_OH2_REG2_CLS1,US_OH_TWINSBURG,12/29/10,cleveland,41.339489,-81.418488,44087
842,Park Slope,NY,parkslope,PATCHUS_LI1 PATCHUS_NYC1_REG1 PATCHUS_NYC1_REG1_CLS3,US_NY_PARKSLOPE,12/7/10,newyork,40.669998,-73.986397,"11215, 11217"
843,Fort Greene-Clinton Hill,NY,fortgreene,PATCHUS_LI1 PATCHUS_NYC1_REG1 PATCHUS_NYC1_REG1_CLS3,US_NY_FRTGREENE_CLINTNHL,12/29/10,newyork,40.6936,-73.967499,"11205, 11238"
844,Prospect Heights,NY,prospectheights,PATCHUS_LI1 PATCHUS_NYC1_REG1 PATCHUS_NYC1_REG1_CLS3,US_NY_PROSPECTHEIGHTS,10/15/10,newyork,40.677208,-73.966941,"11217, 11238"
845,Carroll Gardens,NY,carrollgardens,PATCHUS_LI1 PATCHUS_NYC1_REG1 PATCHUS_NYC1_REG1_CLS3,US_NY_BRMHL_CBLHL_CRLGDS,11/30/10,newyork,40.68439,-73.98635,"11201, 11217, 11231"
846,Half Hollow Hills,NY,halfhollowhills,PATCHUS_LI1 PATCHUS_LI2_REG1 PATCHUS_LI2_REG1_CLS2,US_NY_DIXHILLS,8/23/10,newyork,40.804722,-73.33667,"11746, 11747"
847,Westhampton-Hampton Bays,NY,westhampton-hamptonbays,PATCHUS_LI1 PATCHUS_LI2_REG2 PATCHUS_LI2_REG2_CLS3,US_NY_HAMPTONBAYS,10/8/10,hartford,40.8689,-72.518097,"11946, 11978"
848,McLean,VA,mclean,PATCHUS_NOVA1 PATCHUS_NOVA1_REG5 PATCHUS_NOVA1_REG5_CLS1,US_VA_MCLEAN,12/7/10,washington-dc,38.9342,-77.177803,"22101, 22102"
