School Year,System Id,System Name,School Id,School Name,Grade Configuration,Grade Cluster,Achievement Points,Progress Points,Achievement Gap Points,ETB Points,EL/ED/SWD Performance Points,Challenge Points,CCRPI Score,Marker_Type,address
2012,667,Gwinnett County,1110,Starling Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,63.4,11.3,13.5,1.5,4.4,5.9,94.1,small_yellow,"Starling Elementary School, 1725 Grayson Hwy, Grayson, GA, 30017-1250"
2012,675,Henry County,196,Pate's Creek Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,62.7,11.4,15,0,5,5,94.1,small_yellow,"Pate's Creek Elementary School, 1309 Jodeco Rd, Stockbridge, GA, 30281-5107"
2012,628,Cherokee County,190,Mountain Road Elementary School,"PK, KK, 01, 02, 03, 04, 05, 06",E,66.9,9.2,15,1,2.1,3.1,94.2,small_yellow,"Mountain Road Elementary School, 615 Mountain Rd , Woodstock, GA, 30188-2229"
2012,628,Cherokee County,3052,Hickory Flat Elementary School,"PK, KK, 01, 02, 03, 04, 05, 06",E,65.8,10.4,15,2,1.1,3.1,94.3,small_yellow,"Hickory Flat Elementary School, 2755 E Cherokee Dr , Canton, GA, 30115-9251"
2012,648,Douglas County,200,Holly Springs Elementary,"PK, KK, 01, 02, 03, 04, 05",E,62.4,11.4,15,0.5,5,5.5,94.3,small_yellow,"Holly Springs Elementary, 4909 W Chapel Hill Rd, Douglasville, GA, 30135-4933"
2012,658,Forsyth County,203,Sawnee Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,64.9,9.8,15,1,3.6,4.6,94.3,small_yellow,"Sawnee Elementary School, 1616 Canton Hwy , Cumming, GA, 30040-5144"
2012,667,Gwinnett County,296,Sugar Hill Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,61.9,11,15,0.5,5.9,6.4,94.3,small_yellow,"Sugar Hill Elementary School, 939 Level Creek Rd, Sugar Hill, GA, 30518-4637"
2012,667,Gwinnett County,2050,Bethesda Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,59.4,11.5,15,0.5,7.9,8.4,94.3,small_yellow,"Bethesda Elementary School, 525 Bethesda School Rd , Lawrenceville, GA, 30044-3509"
2012,722,Rockdale County,174,Honey Creek Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,61.7,10.7,15,1.5,5.4,6.9,94.3,small_yellow,"Honey Creek Elementary School, 700 Honey Creek Rd SE , Conyers, GA, 30094-3516"
2012,660,Fulton County,100,Summit Hill Elementary,"PK, KK, 01, 02, 03, 04, 05",E,67.6,9.7,15,0.5,1.6,2.1,94.4,small_yellow,"Summit Hill Elementary, 13855 Providence Rd, Alpharetta, GA, 30004-0848"
2012,667,Gwinnett County,394,Simonton Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,60.4,10.9,14.3,0.5,8.3,8.8,94.4,small_yellow,"Simonton Elementary School, 275 Simonton Rd, Lawrenceville, GA, 30045-6453"
2012,667,Gwinnett County,1015,Jenkins Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,60.5,11.6,12.8,1,8.5,9.5,94.4,small_yellow,"Jenkins Elementary School, 12 Village Way, Lawrenceville, GA, 30046-5061"
2012,667,Gwinnett County,1605,Charles Brant Chesney Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,60.8,11.5,12.8,0.5,8.8,9.3,94.4,small_yellow,"Charles Brant Chesney Elementary School, 3878 Old Norcross Rd, Duluth, GA, 30096-4219"
2012,695,Madison County,101,Hull-Sanford Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,61.2,11.3,14.3,0.5,7.1,7.6,94.4,small_yellow,"Hull-Sanford Elementary School, 9193 Fortson Store Rd , Hull, GA, 30646-3901"
2012,615,Bryan County,202,Richmond Hill Primary School,"PK, KK, 01",E,65.8,NA,NA,0.5,,0.5,94.5,small_yellow,"Richmond Hill Primary School, 471 Frances Meeks Way, Richmond Hill, GA, 31324-3935"
2012,628,Cherokee County,5052,Macedonia Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,66.3,10.3,15,0.5,2.4,2.9,94.5,small_yellow,"Macedonia Elementary School, 10370 E Cherokee Dr, Canton, GA, 30115-6266"
2012,667,Gwinnett County,605,W. J. Cooper Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,64,11,15,0,4.5,4.5,94.5,small_yellow,"W. J. Cooper Elementary School, 555 Ozora Rd, Loganville, GA, 30052-5028"
2012,747,Walton County,108,Sharon Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,64.7,10,15,1,3.9,4.9,94.6,small_yellow,"Sharon Elementary School, 2700 White Rd , Loganville, GA, 30052-3301"
2012,625,Chatham County,1060,Howard Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,66.2,10.9,15,0.5,2.1,2.6,94.7,small_yellow,"Howard Elementary School, 115 Wilmington Island Rd , Savannah, GA, 31410-3801"
2012,658,Forsyth County,182,Coal Mountain Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,65.5,10.7,15,1,2.5,3.5,94.7,small_yellow,"Coal Mountain Elementary School, 3455 Coal Mountain Dr, Cumming, GA, 30028-3277"
2012,678,Jackson County,209,Gum Springs Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,64.7,10.6,15,0.5,3.9,4.4,94.7,small_yellow,"Gum Springs Elementary School, 600 Gum Springs Church Rd , Jefferson, GA, 30549"
2012,625,Chatham County,298,Marshpoint Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,63.8,9.6,15,2.5,3.9,6.4,94.8,small_yellow,"Marshpoint Elementary School, 135 Whitemarsh Island Rd, Savannah, GA, 31410-2097"
2012,658,Forsyth County,102,Matt Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,65,10,15,1,3.8,4.8,94.8,small_yellow,"Matt Elementary School, 7455 Wallace Tatum Rd , Cumming, GA, 30028-7961"
2012,667,Gwinnett County,109,Benefield Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.8,12.1,14.3,0.5,9.1,9.6,94.8,small_yellow,"Benefield Elementary School, 1221 Old Norcross Rd, Lawrenceville, GA, 30045-4327"
2012,667,Gwinnett County,1205,Duncan Creek Elementary,"PK, KK, 01, 02, 03, 04, 05",E,65.7,10.1,15,0.5,3.5,4,94.8,small_yellow,"Duncan Creek Elementary, 4500 Braselton Hwy, Hoschton, GA, 30548-1623"
2012,660,Fulton County,195,New Prospect Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,66.1,10.7,15,0.5,2.6,3.1,94.9,small_yellow,"New Prospect Elementary School, 3055 Kimball Bridge Rd, Alpharetta, GA, 30022-4417"
2012,667,Gwinnett County,608,Patrick Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,63.7,10.9,15,0.5,4.8,5.3,94.9,small_yellow,"Patrick Elementary School, 2707 Kilgore Rd , Buford, GA, 30519-4444"
2012,667,Gwinnett County,1305,Margaret Winn Holt Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,61.5,11.9,12.8,0.5,8.3,8.8,95,small_green,"Margaret Winn Holt Elementary School, 588 Old Snellville Hwy, Lawrenceville, GA, 30046-9318"
2012,678,Jackson County,101,West Jackson Intermediate School,"03, 04, 05",E,63.7,10.6,15,1,4.7,5.7,95,small_green,"West Jackson Intermediate School, 391 E Jefferson St, Hoschton, GA, 30548-2218"
2012,628,Cherokee County,104,Woodstock Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,63.8,9.8,15,1,5.5,6.5,95.1,small_green,"Woodstock Elementary School, 230 Rope Mill Rd , Woodstock, GA, 30188-2600"
2012,660,Fulton County,1050,Alpharetta Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,65.4,11.1,15,1,2.6,3.6,95.1,small_green,"Alpharetta Elementary School, 192 Mayfield Rd , Alpharetta, GA, 30004-1595"
2012,708,Oconee County,197,Malcom Bridge Elementary School,"KK, 01, 02, 03, 04, 05",E,66.2,10,15,1,2.9,3.9,95.1,small_green,"Malcom Bridge Elementary School, 2600 Malcom Bridge Rd , Bogart, GA, 30622-5320"
2012,648,Douglas County,407,Brighten Academy,"KK, 01, 02, 03, 04, 05, 06, 07, 08",E,65.6,10.9,15,0,3.7,3.7,95.2,small_green,"Brighten Academy, 3264 Brookmont Pkwy , Douglasville, GA, 30135-2108"
2012,709,Oglethorpe County,298,Oglethorpe County Primary School,"PK, KK, 01, 02",E,66.3,NA,NA,0.5,,0.5,95.2,small_green,"Oglethorpe County Primary School, 300 Comer Rd , Lexington, GA, 30648-1904"
2012,633,Cobb County,289,Addison Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,63.2,11.5,15,1,4.6,5.6,95.3,small_green,"Addison Elementary School, 3055 Ebenezer Rd , Marietta, GA, 30066-4542"
2012,644,DeKalb County,214,Dunwoody Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,67.7,9.8,15,0.5,2.3,2.8,95.3,small_green,"Dunwoody Elementary School, 1923 Womack Rd, Dunwoody, GA, 30338-4431"
2012,667,Gwinnett County,184,Berkeley Lake Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,62.3,11.4,14.3,0.5,6.8,7.3,95.3,small_green,"Berkeley Lake Elementary School, 4300 S Berkeley Lake Rd NW, Berkeley Lake, GA, 30096-3055"
2012,644,DeKalb County,2056,Fernbank Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,68.1,9.7,15,0.5,2.1,2.6,95.4,small_green,"Fernbank Elementary School, 157 Heaton Park Dr NE , Atlanta, GA, 30307-1317"
2012,660,Fulton County,101,Abbotts Hill Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,66.2,10.5,15,1.5,2.2,3.7,95.4,small_green,"Abbotts Hill Elementary School, 5575 Abbotts Bridge Rd, Duluth, GA, 30097-8418"
2012,660,Fulton County,187,Barnwell Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,67.7,9.6,15,0.5,2.6,3.1,95.4,small_green,"Barnwell Elementary School, 9425 Barnwell Rd, Alpharetta, GA, 30022-6147"
2012,658,Forsyth County,213,George W. Whitlow Elementary,"PK, KK, 01, 02, 03, 04, 05",E,65.4,10.3,15,1,3.8,4.8,95.5,small_green,"George W. Whitlow Elementary, 3655 Castleberry Rd, Cumming, GA, 30040-9054"
2012,704,Morgan County,3050,Morgan County Primary School,"PK, KK, 01, 02",E,66.5,NA,NA,0.5,,0.5,95.5,small_green,"Morgan County Primary School, 993 East Ave , Madison, GA, 30650-1466"
2012,633,Cobb County,109,Pickett's Mill Elementary,"PK, KK, 01, 02, 03, 04, 05",E,65.4,11.1,15,0.5,3.6,4.1,95.6,small_green,"Pickett's Mill Elementary, 6400 Old Stilesboro Rd NW , Acworth, GA, 30101-4709"
2012,658,Forsyth County,194,Chattahoochee Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,65.2,10.2,15,1,4.2,5.2,95.6,small_green,"Chattahoochee Elementary School, 2800 Holtzclaw Rd , Cumming, GA, 30041-4509"
2012,708,Oconee County,110,High Shoals Elementary School,"KK, 01, 02, 03, 04, 05",E,66.7,10.8,15,0.5,2.6,3.1,95.6,small_green,"High Shoals Elementary School, 401 Hopping Rd, Bishop, GA, 30621-1661"
2012,644,DeKalb County,5062,Montgomery Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,67.9,10.3,15,1,1.6,2.6,95.8,small_green,"Montgomery Elementary School, 3995 Ashford Dunwoody Rd NE, Atlanta, GA, 30319-1855"
2012,660,Fulton County,3056,Heards Ferry Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,67.6,10,15,1.5,1.7,3.2,95.8,small_green,"Heards Ferry Elementary School, 1050 Heards Ferry Rd NW, Atlanta, GA, 30328-4730"
2012,707,Newton County,123,Newton County Theme School at Ficquett,"KK, 01, 02, 03, 04, 05, 06",E,66,9.7,15,1,4.1,5.1,95.8,small_green,"Newton County Theme School at Ficquett, 2207 Williams Street, Covington, GA, 30014"
2012,708,Oconee County,103,Rocky Branch Elementary School,"KK, 01, 02, 03, 04, 05",E,67.1,10.1,15,1,2.6,3.6,95.8,small_green,"Rocky Branch Elementary School, 5250 Hog Mountain Rd , Watkinsville, GA, 30677-1633"
2012,625,Chatham County,5066,Jacob G. Smith Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,63.2,10.8,15,0.5,6.4,6.9,95.9,small_green,"Jacob G. Smith Elementary School, 210 Lamara Dr, Savannah, GA, 31405-4216"
2012,615,Bryan County,101,Dr. George Washington Carver Elementary School,"04, 05",E,65.1,11.1,15,1,3.8,4.8,96,small_green,"Dr. George Washington Carver Elementary School, 476 Frances Meeks Way, Richmond Hill, GA, 31324-3934"
2012,633,Cobb County,307,Riverside Primary School,"PK, KK, 01",E,66.5,NA,NA,1,,1,96,small_green,"Riverside Primary School, 461 S Gordon Rd SW, Mableton, GA, 30126-5134"
2012,633,Cobb County,5056,Due West Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,67.8,9.8,15,0.5,2.9,3.4,96,small_green,"Due West Elementary School, 3900 Due West Rd NW , Marietta, GA, 30064-1020"
2012,708,Oconee County,1050,Oconee County Elementary School,"03, 04, 05",E,66.9,9.7,15,1,3.7,4.7,96.3,small_green,"Oconee County Elementary School, 2230 Hog Mountain Rd, Watkinsville, GA, 30677-4807"
2012,633,Cobb County,107,McCall Primary School,"PK, KK, 01",E,67.1,NA,NA,0.5,,0.5,96.4,small_green,"McCall Primary School, 4496 Dixie Ave, Acworth, GA, 30101-5316"
2012,633,Cobb County,388,Davis Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,67,11.2,15,0.5,2.7,3.2,96.4,small_green,"Davis Elementary School, 2433 Jamerson Rd , Marietta, GA, 30066-1431"
2012,667,Gwinnett County,2054,Harmony Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,63.7,11,15,2,4.7,6.7,96.4,small_green,"Harmony Elementary School, 3946 S Bogan Rd, Buford, GA, 30519-4312"
2012,629,Clarke County,5056,Chase Street Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,62.3,11.9,15,0,7.3,7.3,96.5,small_green,"Chase Street Elementary School, 757 N Chase St , Athens, GA, 30601-1901"
2012,633,Cobb County,292,Ford Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,67.4,11.4,15,0.5,2.2,2.7,96.5,small_green,"Ford Elementary School, 1345 Mars Hill Rd NW , Acworth, GA, 30101-4632"
2012,667,Gwinnett County,2052,Grayson Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,64.2,11.2,15,1.5,4.6,6.1,96.5,small_green,"Grayson Elementary School, 460 Grayson Pkwy, Grayson, GA, 30017-1218"
2012,608,Bartow County,396,Taylorsville Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,66.7,8,15,1,5.9,6.9,96.6,small_green,"Taylorsville Elementary School, 1502 Old Alabama Rd , Taylorsville, GA, 30178-1505"
2012,660,Fulton County,197,Northwood Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,66,10.5,15,1.5,3.6,5.1,96.6,small_green,"Northwood Elementary School, 10200 Wooten Rd, Roswell, GA, 30076-2256"
2012,667,Gwinnett County,193,Walnut Grove Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,63.8,11.9,15,1,4.9,5.9,96.6,small_green,"Walnut Grove Elementary School, 75 Taylor Rd , Suwanee, GA, 30024-3696"
2012,667,Gwinnett County,498,Taylor Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,65,10.9,15,0.5,5.2,5.7,96.6,small_green,"Taylor Elementary School, 600 Taylor School Dr , Lawrenceville, GA, 30043-1509"
2012,622,Carroll County,377,Roopville Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,65.7,9.6,15,0,6.4,6.4,96.7,small_green,"Roopville Elementary School, 60 Old Carrollton Rd, Roopville, GA, 30170-2125"
2012,633,Cobb County,187,Keheley Elementary School,"KK, 01, 02, 03, 04, 05",E,65.1,11.7,15,0.5,4.4,4.9,96.7,small_green,"Keheley Elementary School, 1985 Kemp Rd , Marietta, GA, 30066-1362"
2012,644,DeKalb County,215,Museum School Avondale Estates,"KK, 01, 02, 03, 04",E,69.8,12,NA,0.5,,0.5,96.7,small_green,"Museum School Avondale Estates, 3191 Covington Hwy, Avondale Estates, GA, 30002-1607"
2012,666,Greene County,109,LAKE OCONEE CHARTER,"PK, KK, 01, 02, 03, 04, 05, 06",E,68.8,10.9,15,2,,2,96.7,small_green,"LAKE OCONEE CHARTER, 5800 Lake Oconee Pkwy , Greensboro, GA, 30642-3796"
2012,667,Gwinnett County,1017,Burnette Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,66.7,11.2,15,0.5,3.3,3.8,96.7,small_green,"Burnette Elementary School, 3221 McGinnis Ferry Road, Suwanee, GA, 30024-2117"
2012,667,Gwinnett County,191,Dacula Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,64.9,11.2,15,0.5,5.2,5.7,96.8,small_green,"Dacula Elementary School, 2500 Fence Rd , Dacula, GA, 30019-2122"
2012,667,Gwinnett County,190,Chattahoochee Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,64.7,11.1,15,1,5,6,96.8,small_green,"Chattahoochee Elementary School, 2930 Albion Farm Rd, Duluth, GA, 30097-2131"
2012,667,Gwinnett County,1810,Woodward Mill Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,64.4,10.9,15,0.5,6,6.5,96.8,small_green,"Woodward Mill Elementary School, 2020 Buford Dr, Lawrenceville, GA, 30043-2600"
2012,658,Forsyth County,100,Settles Bridge Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,67.5,11.2,15,1,2.2,3.2,96.9,small_green,"Settles Bridge Elementary School, 600 James Burgess Rd, Suwanee, GA, 30024-1135"
2012,660,Fulton County,190,Lake Windward Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,66.8,11.4,15,1.5,2.2,3.7,96.9,small_green,"Lake Windward Elementary School, 11770 E Fox Ct, Alpharetta, GA, 30005-7800"
2012,660,Fulton County,1210,Birmingham Falls Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,69,10.2,15,1.5,1.2,2.7,96.9,small_green,"Birmingham Falls Elementary School, 14865 Birmingham Hwy, Milton, GA, 30004-8285"
2012,667,Gwinnett County,298,M. H. Mason Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,64.3,11.5,15,0.5,5.6,6.1,96.9,small_green,"M. H. Mason Elementary School, 3030 Bunten Rd, Duluth, GA, 30096-3609"
2012,695,Madison County,2050,Comer Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,64.7,10.6,15,0.5,6.1,6.6,96.9,small_green,"Comer Elementary School, 565 Gholston St, Comer, GA, 30629-3226"
2012,704,Morgan County,191,Morgan County Elementary School,"03, 04, 05",E,63,11.2,15,2,5.7,7.7,96.9,small_green,"Morgan County Elementary School, 1640 Old Buckhead Rd, Madison, GA, 30650-4259"
2012,747,Walton County,202,Youth Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,66.8,10.8,15,0.5,3.8,4.3,96.9,small_green,"Youth Elementary School, 4009 Center Hill Church Rd , Loganville, GA, 30052-4232"
2012,633,Cobb County,114,East Side Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,68.3,10.9,15,0.5,2.3,2.8,97,small_green,"East Side Elementary School, 3850 Roswell Rd, Marietta, GA, 30062-6279"
2012,633,Cobb County,2062,King Springs Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,64.2,12.5,15,1,4.3,5.3,97,small_green,"King Springs Elementary School, 1041 Reed Rd SE , Smyrna, GA, 30082-4230"
2012,633,Cobb County,180,Still Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,65.5,11.9,15,1,3.7,4.7,97.1,small_green,"Still Elementary School, 870 Casteel Rd, Powder Springs, GA, 30127-4403"
2012,633,Cobb County,185,Garrison Mill Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,67,12.4,15,0.5,2.2,2.7,97.1,small_green,"Garrison Mill Elementary School, 4111 Wesley Chapel Rd, Marietta, GA, 30062-1019"
2012,633,Cobb County,288,Mountain View Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,68.2,10.9,15,0.5,2.5,3,97.1,small_green,"Mountain View Elementary School, 3448 Sandy Plains Rd, Marietta, GA, 30066-4745"
2012,644,DeKalb County,173,Vanderlyn Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,69.6,12,15,0.5,,0.5,97.1,small_green,"Vanderlyn Elementary School, 1877 Vanderlyn Dr, Dunwoody, GA, 30338-4334"
2012,660,Fulton County,102,Creek View Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,68,10.2,15,1.5,2.4,3.9,97.1,small_green,"Creek View Elementary School, 3995 Webb Bridge Rd, Alpharetta, GA, 30005-4142"
2012,660,Fulton County,298,Sweet Apple Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,68.1,11.3,15,1.5,1.2,2.7,97.1,small_green,"Sweet Apple Elementary School, 12025 Etris Rd , Roswell, GA, 30075-1401"
2012,633,Cobb County,404,Kennesaw Elem School,"PK, KK, 01, 02",E,67.7,NA,NA,0.5,,0.5,97.2,small_green,"Kennesaw Elem School, 3155 Jiles Rd NW, Kennesaw, GA, 30144-1103"
2012,658,Forsyth County,104,Sharon Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,69.4,9.8,15,1,2,3,97.2,small_green,"Sharon Elementary School, 3595 Old Atlanta Rd , Suwanee, GA, 30024-1173"
2012,658,Forsyth County,198,Vickery Creek Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,68.8,10.5,15,1,1.9,2.9,97.2,small_green,"Vickery Creek Elementary School, 6280 Post Rd , Cumming, GA, 30040-7378"
2012,667,Gwinnett County,196,Harbins Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,64.9,10.9,15,1.5,4.9,6.4,97.2,small_green,"Harbins Elementary School, 3550 New Hope Rd, Dacula, GA, 30019-1955"
2012,667,Gwinnett County,382,Arcado Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,63.6,11.9,15,1,5.8,6.8,97.3,small_green,"Arcado Elementary School, 5150 Arcado Rd SW, Lilburn, GA, 30047-5110"
2012,667,Gwinnett County,1014,Roberts Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,68.2,10.3,15,0.5,3.3,3.8,97.3,small_green,"Roberts Elementary School, 251 Highway 23 NE, Suwanee, GA, 30024"
2012,658,Forsyth County,106,Shiloh Point Elementary,"PK, KK, 01, 02, 03, 04, 05",E,68.4,10.5,15,1,2.5,3.5,97.4,small_green,"Shiloh Point Elementary, 8145 Majors Rd , Cumming, GA, 30041-7058"
2012,660,Fulton County,303,Cogburn Woods Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,67.6,10.6,15,1.5,2.7,4.2,97.4,small_green,"Cogburn Woods Elementary School , 13080 Cogburn Rd, Alpharetta, GA, 30004-3605"
2012,633,Cobb County,378,Rocky Mount Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,67.1,11.1,15,0.5,3.8,4.3,97.5,small_green,"Rocky Mount Elementary School, 2400 Rocky Mountain Rd NE, Marietta, GA, 30066-2132"
2012,667,Gwinnett County,194,Craig Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,66.6,11,15,1,4.1,5.1,97.7,small_green,"Craig Elementary School, 1075 Rocky Rd, Lawrenceville, GA, 30044-6209"
2012,667,Gwinnett County,1052,Dyer Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,64.8,11.4,15,1,5.5,6.5,97.7,small_green,"Dyer Elementary School, 1707 Hurricane Shoals Rd, Dacula, GA, 30019-2014"
2012,628,Cherokee County,196,Bascomb Elementary School,"PK, KK, 01, 02, 03, 04",E,69.2,11.1,15,0.5,2,2.5,97.8,small_green,"Bascomb Elementary School, 1335 Wyngate Pkwy , Woodstock, GA, 30189-6646"
2012,660,Fulton County,115,Fulton Sunshine Charter Elementary,"KK, 01, 02, 03, 04, 05",E,68.7,11.5,15,1,1.6,2.6,97.8,small_green,"Fulton Sunshine Charter Elementary, 1335 Northmeadow Pkwy Ste 100, Roswell, GA, 30076-4949"
2012,660,Fulton County,180,Dolvin Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,68.3,10.7,15,1.5,2.3,3.8,97.8,small_green,"Dolvin Elementary School, 10495 Jones Bridge Rd, Alpharetta, GA, 30022-6589"
2012,660,Fulton County,373,Mountain Park Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,68.8,10.1,15,2,1.9,3.9,97.8,small_green,"Mountain Park Elementary School, 11895 Mountain Park Rd, Roswell, GA, 30075-1818"
2012,633,Cobb County,181,Tritt Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,69.6,10.7,15,0.5,2.2,2.7,98,small_green,"Tritt Elementary School, 4435 Post Oak Tritt Rd, Marietta, GA, 30062-5622"
2012,633,Cobb County,207,Austell Primary School,"PK, KK, 01",E,68,NA,NA,1,,1,98.1,small_green,"Austell Primary School, 5600 Mulberry St , Austell, GA, 30106-3317"
2012,660,Fulton County,297,State Bridge Crossing Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,68.2,11,15,1.5,2.4,3.9,98.1,small_green,"State Bridge Crossing Elementary School, 5530 State Bridge Rd, Alpharetta, GA, 30022-8151"
2012,633,Cobb County,203,Kemp Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,67.7,11.9,15,1,2.6,3.6,98.2,small_green,"Kemp Elementary School, 865 Corner Rd , Powder Springs, GA, 30127-6992"
2012,644,DeKalb County,175,Austin Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,69.3,11.7,15,1,1.2,2.2,98.2,small_green,"Austin Elementary School, 5435 Roberts Dr, Dunwoody, GA, 30338-3328"
2012,667,Gwinnett County,275,Knight Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,64.2,11.1,14.3,1,7.6,8.6,98.2,small_green,"Knight Elementary School, 401 N River Dr SW , Lilburn, GA, 30047-3053"
2012,667,Gwinnett County,1405,Level Creek Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,68.4,10.8,15,2,2,4,98.2,small_green,"Level Creek Elementary School, 4488 Tench Rd, Suwanee, GA, 30024-1965"
2012,633,Cobb County,375,Murdock Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,68.9,10.8,15,1,2.6,3.6,98.3,small_green,"Murdock Elementary School, 2320 Murdock Rd , Marietta, GA, 30062-4571"
2012,633,Cobb County,478,Sope Creek Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,68.9,11.5,15,0.5,2.4,2.9,98.3,small_green,"Sope Creek Elementary School, 3320 Paper Mill Rd SE , Marietta, GA, 30067-4956"
2012,667,Gwinnett County,400,Riverside Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,69.1,11.5,15,1,1.9,2.9,98.5,small_green,"Riverside Elementary School, 5445 Settles Bridge Rd, Suwanee, GA, 30024-4196"
2012,633,Cobb County,491,Timber Ridge Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,69,12,15,0.5,2.1,2.6,98.6,small_green,"Timber Ridge Elementary School, 5000 Timber Ridge Rd, Marietta, GA, 30068-1529"
2012,648,Douglas County,303,Mirror Lake Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,66.7,11.1,15,0.5,5.3,5.8,98.6,small_green,"Mirror Lake Elementary School, 2613 Tyson Rd, Villa Rica, GA, 30180-2977"
2012,658,Forsyth County,215,Haw Creek Elementary,"PK, KK, 01, 02, 03, 04, 05",E,69.3,11.5,15,1,1.8,2.8,98.6,small_green,"Haw Creek Elementary, 2555 Echols Rd, Cumming, GA, 30041-8205"
2012,667,Gwinnett County,1310,White Oak Elementary School,"KK, 01, 02, 03, 04, 05",E,66.6,11.9,15,1,4.1,5.1,98.6,small_green,"White Oak Elementary School, 6442 Suwanee Dam Rd, Buford, GA, 30518-5521"
